lon,lat,ndvi,lst_celsius,rainfall_mm,soil_moisture,rock_type,dist_to_occurrence_deg,label,rock_type_enc,prospectivity_score
79.70526937171485,21.431556890881485,0.41227594017982483,30.113888888888937,1221.8564186692238,0.35574373602867126,Mesoproterozoic sedimentary and volcanic rocks,0.113103123541947,0,1,0.025
80.3340900705985,21.08121393007487,0.4526315927505493,31.198648648648657,1268.447222228162,0.21337027847766876,Archean crystalline metamorphic rocks,0.7466477784011751,0,0,0.0
79.69179464245306,21.39113270309611,0.3958386778831482,29.827777777777783,1180.114756713272,0.36521050333976746,Archean crystalline metamorphic rocks,0.1536181605166044,0,0,0.0
79.88044085211816,21.584270489181804,0.7484811544418335,29.92885714285717,1348.979020355735,0.33005791902542114,Mesoproterozoic sedimentary and volcanic rocks,0.1445624704834202,0,1,0.2516767984060826
80.44637948111345,21.269860139739972,0.5355660319328308,29.853888888888946,1285.0704800477251,0.3678550124168396,Archean crystalline metamorphic rocks,0.6177237994971748,0,0,0.0
79.7771345944444,21.728000934640928,0.3257482051849365,30.618648648648673,1409.8130307945848,0.33860284090042114,Mesoproterozoic sedimentary and volcanic rocks,0.0740507925824293,0,1,0.005
80.44637948111345,21.73698408748212,0.7351811528205872,28.600000000000023,1538.23750574499,0.20631913840770721,Archean crystalline metamorphic rocks,0.23560153546958054,0,0,0.0
79.92535661632412,21.247402257636985,0.7561790347099304,27.683529411764766,1235.823357579622,0.18710438907146454,Paleoproterozoic sedimentary rocks,0.34282935038709705,0,2,0.01
80.1903596251394,21.13960442354264,0.5346845388412476,31.04567567567568,1247.3112486999016,0.21130429208278656,Archean crystalline metamorphic rocks,0.5986889031183407,0,0,0.0
80.39697214048688,21.844781921576466,0.56277996301651,30.490588235294183,1632.8831992223859,0.2900746464729309,Archean crystalline metamorphic rocks,0.14100872757356098,0,0,0.0075
80.3340900705985,21.01384028376591,0.42033207416534424,31.287142857142896,1298.2499873838387,0.21337027847766876,Mesoproterozoic sedimentary and volcanic rocks,0.7896671114522209,0,1,0.0325
80.48231209247824,21.72350935822033,0.7365360260009766,28.256285714285752,1759.4461028256749,0.19933061301708221,Archean crystalline metamorphic rocks,0.25011076546042005,0,0,0.0
79.61992941972349,21.961562908512004,0.6517412662506104,29.046756756756793,1467.1686802924378,0.3648316562175751,Archean crystalline metamorphic rocks,0.296668154061502,0,0,0.0025
80.41493844616927,21.525879995714035,0.3542458713054657,29.739444444444473,1499.6317311830353,0.3588860034942627,Archean crystalline metamorphic rocks,0.3702629047364196,0,0,0.0
80.24875011860716,21.485455807928656,0.34278565645217896,30.191111111111127,1406.8859956299384,0.3488004505634308,Archean crystalline metamorphic rocks,0.36651811413204993,0,0,0.0
79.55255577341453,21.55732103065822,0.7368420958518982,27.28837837837841,1300.7500459738076,0.35054153203964233,Mesoproterozoic sedimentary and volcanic rocks,0.12443905344105147,0,1,0.03
80.45087105753404,21.638169406228975,0.4975055456161499,30.327142857142917,1684.2332935351878,0.21089336276054382,Archean crystalline metamorphic rocks,0.3006788300044309,0,0,0.015
80.48231209247824,21.745967240323317,0.7431102395057678,28.426666666666733,1759.4461028256749,0.19933061301708221,Archean crystalline metamorphic rocks,0.22777883634582774,0,0,0.0
79.99273026263309,21.29231802184296,0.7602972984313965,27.793428571428592,1326.146364247641,0.172118678689003,Archean crystalline metamorphic rocks,0.3499860590843308,0,0,0.0
80.28468272997193,21.485455807928656,0.39381444454193115,29.88235294117652,1382.5194917246922,0.34770867228507996,Archean crystalline metamorphic rocks,0.3691926709414916,0,0,0.005
79.64238730182647,21.31028432752535,0.3988688290119171,31.051176470588302,1204.6409691635054,0.3354547917842865,Archean crystalline metamorphic rocks,0.23612517983498038,0,0,0.0
80.37002268196329,21.70554305253794,0.3394347131252289,30.40945945945947,1487.0553937400473,0.20631913840770721,Archean crystalline metamorphic rocks,0.19617749506231874,0,0,0.0
80.37900583480449,21.55282945423762,0.4463840425014496,30.155714285714282,1474.616830835119,0.3588860034942627,Archean crystalline metamorphic rocks,0.3300344583140058,0,0,0.0
79.66484518392947,21.71901778179973,0.4633338451385498,30.702432432432488,1410.5769954997404,0.3433015048503876,Mesoproterozoic sedimentary and volcanic rocks,0.0657197699498665,0,1,0.005
